Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County,ObjectId
Fixed Route Bus - Express,456,August,2017,WKD,41,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",115
Fixed Route Bus - Express,456,September,2017,WKD,41,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",116
Fixed Route Bus - Express,456,October,2017,WKD,41,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",117
Fixed Route Bus - Express,456,November,2017,WKD,38,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",118
Fixed Route Bus - Express,456,December,2017,WKD,35,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",119
Fixed Route Bus - Express,456,January,2018,WKD,39,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",120
Fixed Route Bus - Express,456,February,2018,WKD,40,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",121
Fixed Route Bus - Express,456,March,2018,WKD,37,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",122
Fixed Route Bus - Express,456,April,2018,WKD,34,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",123
Fixed Route Bus - Express,456,May,2018,WKD,37,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",124
Fixed Route Bus - Express,456,June,2018,WKD,35,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",125
Fixed Route Bus - Express,456,July,2018,WKD,35,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",126
Fixed Route Bus - Express,456,August,2018,WKD,35,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",127
Fixed Route Bus - Express,456,September,2018,WKD,38,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",128
Fixed Route Bus - Express,456,October,2018,WKD,34,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",129
Fixed Route Bus - Express,456,November,2018,WKD,33,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",130
Fixed Route Bus - Express,456,December,2018,SAT,0,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",131
Fixed Route Bus - Express,456,December,2018,WKD,36,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",132
Fixed Route Bus - Express,456,January,2019,WKD,40,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",133
Fixed Route Bus - Express,456,February,2019,WKD,41,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",134
Fixed Route Bus - Express,456,March,2019,WKD,29,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",135
Fixed Route Bus - Express,456,April,2019,WKD,31,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",136
Fixed Route Bus - Express,456,May,2019,WKD,29,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",137
Fixed Route Bus - Express,456,June,2019,WKD,29,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",138
Fixed Route Bus - Express,456,July,2019,WKD,30,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",139
Fixed Route Bus - Express,456,August,2019,WKD,28,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",140
Fixed Route Bus - Express,456,September,2019,WKD,28,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",141
Fixed Route Bus - Express,456,October,2019,WKD,30,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",142
Fixed Route Bus - Express,456,November,2019,WKD,31,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",143
Fixed Route Bus - Express,456,December,2019,WKD,27,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",144
Fixed Route Bus - Express,456,January,2020,WKD,30,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",145
Fixed Route Bus - Express,456,February,2020,WKD,30,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",146
Fixed Route Bus - Express,456,March,2020,WKD,21,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",147
Fixed Route Bus - Express,456,April,2020,WKD,0,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake",148
Fixed Route Bus - Express,473,January,2017,WKD,604,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",149
Fixed Route Bus - Express,473,February,2017,WKD,614,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",150
Fixed Route Bus - BRT,830X,March,2019,WKD,9180,"Orem, Provo",Utah,151
Fixed Route Bus - BRT,830X,April,2019,SAT,4426,"Orem, Provo",Utah,152
Fixed Route Bus - BRT,830X,April,2019,WKD,9817,"Orem, Provo",Utah,153
Fixed Route Bus - BRT,830X,May,2019,SAT,3805,"Orem, Provo",Utah,154
Fixed Route Bus - BRT,830X,May,2019,WKD,6943,"Orem, Provo",Utah,155
Fixed Route Bus - BRT,830X,June,2019,SAT,3800,"Orem, Provo",Utah,156
Fixed Route Bus - BRT,830X,June,2019,WKD,6582,"Orem, Provo",Utah,157
Fixed Route Bus - BRT,830X,July,2019,SAT,4128,"Orem, Provo",Utah,158
Fixed Route Bus - BRT,830X,July,2019,WKD,6641,"Orem, Provo",Utah,159
Fixed Route Bus - BRT,830X,August,2019,SAT,4405,"Orem, Provo",Utah,160
Fixed Route Bus - BRT,830X,August,2019,WKD,9288,"Orem, Provo",Utah,161
Fixed Route Bus - BRT,830X,September,2019,SAT,6764,"Orem, Provo",Utah,162
Fixed Route Bus - BRT,830X,September,2019,WKD,13901,"Orem, Provo",Utah,163
Fixed Route Bus - BRT,830X,October,2019,SAT,5616,"Orem, Provo",Utah,164
Fixed Route Bus - BRT,830X,October,2019,WKD,12493,"Orem, Provo",Utah,165
Fixed Route Bus - BRT,830X,November,2019,SAT,5281,"Orem, Provo",Utah,166
Fixed Route Bus - BRT,830X,November,2019,WKD,11436,"Orem, Provo",Utah,167
Fixed Route Bus - BRT,830X,December,2019,SAT,4251,"Orem, Provo",Utah,168
Fixed Route Bus - BRT,830X,December,2019,WKD,8120,"Orem, Provo",Utah,169
Fixed Route Bus - BRT,830X,January,2020,SAT,5597,"Orem, Provo",Utah,170
Fixed Route Bus - BRT,830X,January,2020,WKD,11833,"Orem, Provo",Utah,171
Fixed Route Bus - BRT,830X,February,2020,SAT,5816,"Orem, Provo",Utah,172
Fixed Route Bus - BRT,830X,February,2020,WKD,12326,"Orem, Provo",Utah,173
Fixed Route Bus - BRT,830X,March,2020,SAT,3797,"Orem, Provo",Utah,174
Fixed Route Bus - BRT,830X,March,2020,WKD,7822,"Orem, Provo",Utah,175
Fixed Route Bus - BRT,830X,April,2020,SAT,1543,"Orem, Provo",Utah,176
Fixed Route Bus - BRT,830X,April,2020,WKD,2074,"Orem, Provo",Utah,177
Fixed Route Bus - BRT,830X,May,2020,SAT,1993,"Orem, Provo",Utah,178
Fixed Route Bus - BRT,830X,May,2020,WKD,2411,"Orem, Provo",Utah,179
Fixed Route Bus - BRT,830X,June,2020,SAT,2129,"Orem, Provo",Utah,180
Fixed Route Bus - BRT,830X,June,2020,WKD,2857,"Orem, Provo",Utah,181
Fixed Route Bus - Express,453,January,2017,WKD,186,"Salt Lake City, Tooele","Salt Lake, Tooele",182
Fixed Route Bus - Express,453,February,2017,WKD,190,"Salt Lake City, Tooele","Salt Lake, Tooele",183
Fixed Route Bus - Express,453,March,2017,WKD,189,"Salt Lake City, Tooele","Salt Lake, Tooele",184
Fixed Route Bus - Express,453,April,2017,WKD,191,"Salt Lake City, Tooele","Salt Lake, Tooele",185
Fixed Route Bus - Express,453,May,2017,WKD,195,"Salt Lake City, Tooele","Salt Lake, Tooele",186
Fixed Route Bus - Express,453,June,2017,WKD,196,"Salt Lake City, Tooele","Salt Lake, Tooele",187
Fixed Route Bus - Express,453,July,2017,WKD,190,"Salt Lake City, Tooele","Salt Lake, Tooele",188
Fixed Route Bus - Express,453,August,2017,WKD,200,"Salt Lake City, Tooele","Salt Lake, Tooele",189
Fixed Route Bus - Express,453,September,2017,WKD,213,"Salt Lake City, Tooele","Salt Lake, Tooele",190
Fixed Route Bus - Express,453,October,2017,WKD,207,"Salt Lake City, Tooele","Salt Lake, Tooele",191
Fixed Route Bus - Express,453,November,2017,WKD,198,"Salt Lake City, Tooele","Salt Lake, Tooele",192
Fixed Route Bus - Express,453,December,2017,WKD,174,"Salt Lake City, Tooele","Salt Lake, Tooele",193
Fixed Route Bus - Express,453,January,2018,WKD,181,"Salt Lake City, Tooele","Salt Lake, Tooele",194
Fixed Route Bus - Express,453,February,2018,WKD,187,"Salt Lake City, Tooele","Salt Lake, Tooele",195
Fixed Route Bus - Express,453,March,2018,WKD,184,"Salt Lake City, Tooele","Salt Lake, Tooele",196
Fixed Route Bus - Express,453,April,2018,WKD,177,"Salt Lake City, Tooele","Salt Lake, Tooele",197
Fixed Route Bus - Express,453,May,2018,WKD,173,"Salt Lake City, Tooele","Salt Lake, Tooele",198
Fixed Route Bus - Express,453,June,2018,WKD,181,"Salt Lake City, Tooele","Salt Lake, Tooele",199
Fixed Route Bus - Express,453,July,2018,WKD,168,"Salt Lake City, Tooele","Salt Lake, Tooele",200
Fixed Route Bus - Express,473,March,2017,WKD,591,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",201
Fixed Route Bus - Express,473,April,2017,WKD,561,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",202
Fixed Route Bus - Express,473,May,2017,WKD,509,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",203
Fixed Route Bus - Express,473,June,2017,WKD,491,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",204
Fixed Route Bus - Express,473,July,2017,WKD,464,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",205
Fixed Route Bus - Express,473,August,2017,WKD,522,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",206
Fixed Route Bus - Express,473,September,2017,WKD,573,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",207
Fixed Route Bus - Express,473,October,2017,WKD,542,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",208
Fixed Route Bus - Express,473,November,2017,WKD,571,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",209
Fixed Route Bus - Express,473,December,2017,WKD,459,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",210
Fixed Route Bus - Express,473,January,2018,WKD,556,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",211
Fixed Route Bus - Express,473,February,2018,WKD,582,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",212
Fixed Route Bus - Express,473,March,2018,WKD,531,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",213
Fixed Route Bus - Express,473,April,2018,WKD,531,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",214
Fixed Route Bus - Express,473,May,2018,WKD,500,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",215
Fixed Route Bus - Express,473,June,2018,WKD,472,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",216
Fixed Route Bus - Express,473,July,2018,WKD,470,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",217
Fixed Route Bus - Express,473,August,2018,WKD,507,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",218
Fixed Route Bus - Express,473,September,2018,WKD,560,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",219
Fixed Route Bus - Express,473,October,2018,WKD,537,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",220
Fixed Route Bus - Express,473,November,2018,WKD,546,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",221
Fixed Route Bus - Express,473,December,2018,SAT,0,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",222
Fixed Route Bus - Express,473,December,2018,WKD,456,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",223
Fixed Route Bus - Express,473,January,2019,WKD,547,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",224
Fixed Route Bus - Express,473,February,2019,WKD,557,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",225
Fixed Route Bus - Express,473,March,2019,WKD,526,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",226
Fixed Route Bus - Express,473,April,2019,WKD,521,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",227
Fixed Route Bus - Express,473,May,2019,WKD,482,"Farmington, West Bountiful, Kaysville, South Ogden, South Weber, Ogden, North Salt Lake, Bountiful, Woods Cross, Layton, Fruit Heights, Salt Lake City, Uintah, Centerville","Weber, Davis, Salt Lake",228
